Participant ID,ResponseText,Sentiment,Tag 1,Tag 2,Tag 3,Tag 4,Tag 5,Tag 6,Tag 7,Tag 8
31a6ad5f-0a56-42ed-84e0-f3ca6c3a546d,"Giving the accurate answers and if they unable to find the accurate answers, they should have say it instead of answering with incorrect answers",Negative,Accuracy and reliability,Avoidance of misinformation and hallucinations,,,,,,
e788db9e-295f-498e-9af7-b5f7b5676cae,"Honesty, impartiality and provision of evidence-based answers and solutions mainly.",Neutral,Fact-based and evidence-based information,Honesty and transparency,Unbiased and impartial responses,,,,,
aad3e50f-f664-452a-8b89-ca5d44e404d9,I think it is a great principle that the information is accurate and from a reliable source.,Positive,Accuracy and reliability,Fact-based and evidence-based information,,,,,,
a6907ea9-f39e-47ee-9c61-1c15c99765a9,I think the most important thing of all is impartiality and also reliability.,Positive,Accuracy and reliability,Unbiased and impartial responses,,,,,,
8dceaf58-fdac-4dc5-bc99-6eddef84d16b,I want it to be as truthful and logical as possible in making sure that the information that will be given to me is correct and verified. It is also important for it to have integrity in making sure no one's privacy or safety is threatened.,Neutral,Accuracy and reliability,Ethical behavior and integrity,Honesty and transparency,Privacy and confidentiality,Safety and security,,,
43c37234-420c-45c4-bd51-4bd85593762d,I want quick response with quality content accuracy and response will be similar and easy to read and understand ,Neutral,Accuracy and reliability,Clarity and simplicity,Timeliness and efficiency,,,,,
cbc926c8-4bfb-4906-b98e-9b58deede710,I would prefer utmost honesty and accuracy of the information I acquire from it.Emotional intelligence is also important as it demonstrates ability to understand my current situation.,Neutral,Accuracy and reliability,Empathy and understanding,Honesty and transparency,,,,,
498b82cc-3a56-41cc-8a10-6298794741cd,"I would want it to be clear and transparent like showing references 
Also accuracy is very important.
",Neutral,Accuracy and reliability,Honesty and transparency,,,,,,
b29ac726-1027-4096-89df-eb6587f434c7,"I would want it to guarantee confidentiality, honesty, and high accuracy.",Neutral,Accuracy and reliability,Honesty and transparency,Privacy and confidentiality,,,,,
698ab5ba-d55c-49b8-81ea-1f53a13d9f27,"I'd like transparency, reliability, consistency and also some personalization.",Neutral,Adaptability and flexibility,Consistency and dependability,Honesty and transparency,,,,,
0a37658a-2d20-4c3d-b9c3-d398911686a3,"It being accurate, responsive, trust-worthy. ",Positive,Accuracy and reliability,Honesty and transparency,,,,,,
45cf1082-2cc4-46bd-aa9b-400ed2e7a2cf,It should be consistent and based in real evidence. ,Neutral,Consistency and dependability,Fact-based and evidence-based information,,,,,,
3dc6057e-f8f2-4941-bbca-8caa3cf23616,"It should definitely know what it is talking about, be able to correct itself and make a clear explanation ",Neutral,Accuracy and reliability,Clarity and simplicity,,,,,,
982c9238-d8d2-4091-952c-4de3ae6817fd,It should demonstrate honesty and accuracy.,Negative,Accuracy and reliability,Honesty and transparency,,,,,,
8ac2f239-60f7-42e5-bd23-4ca151d370eb,It should give the correct and good response.It should be very clear and without any mistakes and symbolic language.Should be very informative and should not give the wrong answers.,Neutral,Accuracy and reliability,Clarity and simplicity,,,,,,
8fba3eef-db80-4a8a-9fd5-92876d3d2eb2,Make it trust information and true answer for it,Neutral,Accuracy and reliability,Avoidance of misinformation and hallucinations,,,,,,
1d406c09-5df1-471f-af94-dac32af330b3,"Read the importance of the matter from the context and respond with sincerity. Never provide false information. If it doesn't know the answer, it should clearly state that. ",Neutral,Avoidance of misinformation and hallucinations,Honesty and transparency,,,,,,
5a3577e0-b328-49a7-abae-b8740351ef8c,"That it has consistency, that it has good logic in the processes to be carried out, that it is rational in the tasks it assists.",Positive,Consistency and dependability,,,,,,,
8c053b09-de41-4525-86b1-649c4b3d4382,"The first thing I want is clarity with the responses without any extra unnecessary jargon.

Second, I want correct information. Even, if there isn't valid information online, it should declare that as a disclaimer.

Third, it should provide references of where it got the information from.",Neutral,Accuracy and reliability,Clarity and simplicity,Fact-based and evidence-based information,,,,,
c0e5db77-606f-4054-ac54-4fe4e81cd198,"The principles and values I consistently expect are accuracy of information, adherence to ethical standards, and compliance with legal regulations.",Neutral,Accuracy and reliability,Ethical behavior and integrity,Fact-based and evidence-based information,,,,,
d0d4cf49-6f59-4032-8e06-98bdc0150245,"f the task is important, I need suggestions with each response. Constructive criticism, or even other types of feedback, is often necessary. However, I also require neutrality in each answer provided.",Neutral,Constructive feedback and guidance,Unbiased and impartial responses,,,,,,
4a4d00f9-5429-4b71-87de-6a7e6983aff2,it should maintain confidentiality and more accurate answers,Negative,Accuracy and reliability,Privacy and confidentiality,,,,,,
3d8d5013-c5ad-45b4-b609-387eb0cffe37," AI assistant to be reliable, transparent, and adaptable, offering clear, accurate information while respecting my privacy.",Positive,Accuracy and reliability,Adaptability and flexibility,Honesty and transparency,Privacy and confidentiality,,,,
828e453e-564b-48a0-aa59-4377239126e3,A responsible ai assistant should prioritize user safety and Well_being and operate with transparency and accountability,Neutral,Accountability and responsibility,Safety and security,,,,,,
034f3355-669c-4e9c-a577-17e821633ddb,AI should be more reliable and trustworthy ,Negative,Accuracy and reliability,,,,,,,
594e774f-8ee6-438d-bf19-d5c577ff67c7,"Accuracy: The AI should provide precise and correct information, ensuring reliability.
Efficiency: The AI should streamline tasks and optimize processes, saving time and effort.
Relevance: The AI should tailor its responses and actions to meet your specific needs and goals.
User-Friendly Interface: The AI should be easy to use, with an intuitive design that enhances the user experience.
Ethical Conduct: The AI should operate with integrity, respecting privacy and adhering to ethical.",Neutral,Accuracy and reliability,Consistency and dependability,Ethical behavior and integrity,User-friendly and intuitive interaction,,,,
4804488f-ce02-40da-b6c2-831c33be5bc0,Ai should be be able to demonstrate high quality performance ,Neutral,Accuracy and reliability,Other,,,,,,
94322559-cf42-4eda-ad9d-ab9d57f5bf63,"An AI should consistently demonstrate:
Respect: Kindness and cultural sensitivity.
Accuracy: Fact-based and reliable information.
Transparency: Clear reasoning and openness.
Inclusivity: Accommodating diverse needs.
Adaptability: Tailored to context and users.
Neutrality: Balanced and unbiased responses.
Privacy: Protecting user data.",Neutral,Accuracy and reliability,Adaptability and flexibility,Cultural sensitivity and inclusivity,Honesty and transparency,Privacy and confidentiality,Respect and politeness,Unbiased and impartial responses,
2d1c4d71-a62d-440c-8688-c201d441d007,"First of all, AI should provide correct and reliable information that can be verified. Second, it should provide unbiased responses.",Neutral,Accuracy and reliability,Unbiased and impartial responses,,,,,,
4da0d842-3978-4371-8402-402fd59694f6,"Honesty and transparency: AI should always provide accurate, verifiable and transparent information. If it does not know the answer to a question, it should admit it clearly and tell me the source or location of that information.

2. Empathy and understanding: AI should try to understand my situation and feelings. It should be able to recognize my motives, stress or concerns and respond in a supportive and encouraging way whenever necessary.

3. Privacy and security",Neutral,Empathy and understanding,Honesty and transparency,Privacy and confidentiality,,,,,
d9864ea0-96c4-46cb-8109-5fd8623b0870,"Honesty in your answers if you are unsure about a topic, good understanding of the prompt sent to her.",Positive,Fact-based and evidence-based information,Honesty and transparency,,,,,,
5b27c0a2-0725-4dbd-9cce-0c7de1803300,"I expect my AI assistant to consistently demonstrate reliability, adaptability, and clarity. It should provide accurate and trustworthy information while being able to adjust its tone and level of detail based on the context. I also value efficiency and professionalism in interactions, ensuring that the AI supports me effectively without unnecessary complexity. Empathy and a user-focused approach are also important, especially when handling nuanced or personal topics.",Neutral,Accuracy and reliability,Adaptability and flexibility,Consistency and dependability,Empathy and understanding,Supportiveness and helpfulness,,,
4c6b45a6-7115-4aac-827b-c0f261b1620d,"I think the AI should provide accurate answers and information, instead of apologizing for providing false or made up information.",Neutral,Accuracy and reliability,Avoidance of misinformation and hallucinations,,,,,,
f4d13593-5923-4224-9510-bcd0bebb3fea,I would AI to consistently demonstrate in accuracy and confidentiality. ,Neutral,Accuracy and reliability,Privacy and confidentiality,,,,,,
394c0930-4897-4fd7-829a-d14c5701b6be,I would like it to be more honest and accurate with answers ,Negative,Accuracy and reliability,Honesty and transparency,,,,,,
1ff72998-fa24-4726-bc37-dad9b8094901,I would like the AI assistant to provide me with accurate results all the time so that I dont have to recheck them again. I would like to maintain privacy.,Neutral,Accuracy and reliability,Privacy and confidentiality,,,,,,
781c0e80-0ec7-482e-a5af-2860822a26eb,I would like the Ai to be more accurate and honest with the responses.,Negative,Accuracy and reliability,Honesty and transparency,,,,,,
d132c253-7234-4426-aeb2-3d20803b124f,"I would like the assistant to focus more on thoughtful and intelligent responses, a friendly tone and being able to understand situations",Neutral,Empathy and understanding,User-friendly and intuitive interaction,,,,,,
0efb8cc6-437e-4e8b-9830-3a706dd57b61,"I would like the honest, thought provoking and genuine responses to query. ",Positive,Honesty and transparency,,,,,,,
fb0bd8e5-2218-47c9-96f7-cf2d0f6cdd76,I would value honesty and transparency at all times. This would show that it is dependable in various tasks even lengthy and important ones,Neutral,Consistency and dependability,Honesty and transparency,,,,,,
f93c9f1d-8ea6-408e-aafc-6520aeb27ba5,"I would want it to be extremely informed, knowing as much about everything as possible, and to be honest and helpful.",Neutral,Accuracy and reliability,Honesty and transparency,Supportiveness and helpfulness,,,,,
4d8fa78f-ea37-49c9-ac7c-52d2d1f3e1ad,I would want my AI to display honesty and transparency in the work which it does.,Neutral,Honesty and transparency,,,,,,,
e82d88de-9546-46fe-939e-96253dd5f649,"I'd want my AI assistant to be:

* Honest & transparent. 
* Respectful & unbiased. 
* Helpful & informative. 
* Accountable for its actions. 
* User-friendly & easy to use.",Neutral,Accountability and responsibility,Honesty and transparency,Respect and politeness,Supportiveness and helpfulness,Unbiased and impartial responses,User-friendly and intuitive interaction,,
6d8e641e-c9f2-4f26-b58a-9d0051ae5a6d,It should be able to correctly interpret the request and respond with relevant and easy too understand details,Negative,Clarity and simplicity,,,,,,,
77f76052-d479-475b-9f1b-348311394038,It should give correct information and be friendly and helpful.,Neutral,Accuracy and reliability,Supportiveness and helpfulness,,,,,,
b3b3ede6-e265-4bdf-8938-bbd7847fd58f,"Professionalism, creativity, factuality, examples, suggestions, adaptability.",Positive,Adaptability and flexibility,Creativity and innovation,Fact-based and evidence-based information,Professionalism and formality,,,,
dd0002ac-8234-47e3-839e-60da4cb20108,"Transparency and honesty in answers, relevant links to support statements, explanations of decisions, the ability to make informed choices",Positive,Honesty and transparency,Supportiveness and helpfulness,,,,,,
62b8e68b-83cd-4c9c-9084-14110e3d0a19,accurate information without bias,Positive,Accuracy and reliability,Unbiased and impartial responses,,,,,,
390e4a12-cd35-4cc7-94be-682b3014fb70,AI should be more interactive and user friendly rather than being formal. It should always provide consistent support for our queries. It should provide trustworthy content.,Neutral,Consistency and dependability,Supportiveness and helpfulness,User-friendly and intuitive interaction,,,,,
4cdd5311-dd95-4bef-bfc9-94c537e1eff3,"AI should demonstrate values of productivity, help and honesty ",Neutral,Honesty and transparency,Supportiveness and helpfulness,,,,,,
137be5a6-74ee-4f2b-b281-96a5b9b89976,"Ai should be polite, find quickly what is needed, no misleading information, ask additional questions if not understand the user, tell if is not sure or only guess.",Neutral,Avoidance of misinformation and hallucinations,Honesty and transparency,Respect and politeness,,,,,
b727fe08-a330-422b-8e2d-d0829d32c508,"Basics in the information you are giving me, sometimes I need to know where you got certain information so I can back it up accurately. Also, I would like you to demonstrate consistency and confidence.",Neutral,Accuracy and reliability,Consistency and dependability,Fact-based and evidence-based information,,,,,
6af49385-5c0a-40c3-8a89-130f5f81734b,"First, the AI assistant should be polite and culturally appropriate. It should also provide accurate and up-to-date responses. I would also appreciate if the responses provided a few pointers on things I can look into based on the prompts I submit.",Neutral,Accuracy and reliability,Cultural sensitivity and inclusivity,Fact-based and evidence-based information,Respect and politeness,,,,
e1bce1ba-9e84-41d7-b71c-82183e76eb9d,Honesty and assertiveness above all. It is important that I can trust the information given by i.a.,Positive,Accuracy and reliability,Honesty and transparency,,,,,,
34a98cbd-666a-4e73-a742-58ef31406cf2,I hope the AI Assistant values protecting my personal data or information and throughout the interaction it should consistently  be clear and adopt to the tone that I need the answer to be in. ,Neutral,Adaptability and flexibility,Clarity and simplicity,Privacy and confidentiality,,,,,
ca6a1fc2-4dbd-40c7-a4e4-6ea7cec4538d,"I look at AI as a brainstorm, so it's important to me that it provides consistent answers. The biggest principle is truth, that it provides content that is based on a true and reliable source.",Positive,Accuracy and reliability,Consistency and dependability,,,,,,
2b2c7cac-0a3c-4147-8a8d-a00a23fe5205,"I think AI assistant should have a friendly tone when I am working with it. It should demonstrate honesty everytime, since honesty is the best policy. It should understand human values which are necessary in life. It should be sensitive to humans whenever required.",Neutral,Cultural sensitivity and inclusivity,Empathy and understanding,Honesty and transparency,,,,,
28077245-b8c6-4398-8d19-39b7b84cf1f6,"I think I would want my AI assistant to consistently demonstrate transparency, integrity, and accountability. Those are all super important values to me, especially when it comes to completing important tasks.",Neutral,Accountability and responsibility,Ethical behavior and integrity,Honesty and transparency,,,,,
f9a0be94-e7de-4ca9-ac72-353f1c17e327,"I think it should tell me when my analysis is wrong. So whatever I say it says right and aligns with my ideas. Also, I think it should tell me when something is morally wrong.",Neutral,Alignment with personal values and principles,Constructive feedback and guidance,,,,,,
278d541d-b0d7-4edd-8407-530caa7bdbb7,I want the AI to be consistently confidential if it's important tasks. It would also be good if the AI was thinking of what the right thing to do would be but it might be tough since even humans are unsure of the right morals at times for difficult decisions.,Neutral,Ethical behavior and integrity,Privacy and confidentiality,,,,,,
e8269218-b7fa-400f-a54a-1dcf731c59ab,I want the AI to be honest and give me accurate answers not just ones that benefit me. I want answers that have a proven outcome,Neutral,Accuracy and reliability,Honesty and transparency,,,,,,
dd51b8ad-99ff-49ad-aac5-6138dafd32da,"I want the answers to be from truthful, credible sources and I want AI to take into account multiple points of view",Neutral,Fact-based and evidence-based information,Honesty and transparency,Unbiased and impartial responses,,,,,
c9cff3eb-d7d5-439f-a89e-6ceaf83ba472,"I would expect it to be unbiased and not be racist or have problematic responses. If it's unsure about any of its response, I would expect it to say that to me so that I can do my own further research",Neutral,Honesty and transparency,Unbiased and impartial responses,,,,,,
41439fed-9c33-4ac5-83f0-262f60fc25b1,I would like it to give me only truthful and most recent information. I would also like for it to be consistent in its way of talking. I would like it to stay supportive - like an assistant.,Neutral,Consistency and dependability,Honesty and transparency,Supportiveness and helpfulness,,,,,
8a3e1ee1-700d-49ea-b1a9-a37b490900e3,I would like you to respect and protect my personal information. To be able to understand the emotional context of my questions or problems. To provide accurate information that is tailored to my communication needs.,Neutral,Accuracy and reliability,Empathy and understanding,Privacy and confidentiality,,,,,
59641e30-10eb-43d8-8c9b-abd94be4c523,"I would the AI assistant to respect fairness, transparency, privacy, safety, non-discrimination",Neutral,Avoidance of bias and discrimination,Privacy and confidentiality,Respect and politeness,Safety and security,,,,
92752bf7-cb9c-42dd-bf56-b265e357019e,"I would want AI to demonstrate accuracy, providing reliable and fact-based responses; ethical awareness, respecting fairness and impact; contextual understanding, tailoring interactions to my specific needs; transparency, clarifying capabilities; engagement, encouraging discussions; adaptability while adjusting to my preference; and also ensure efficiency.",Positive,Accuracy and reliability,Adaptability and flexibility,Ethical behavior and integrity,Honesty and transparency,Timeliness and efficiency,,,
1720db13-f61b-492f-8d41-8136bc905096,"I would want my AI assistant to demonstrate integrity, respect, empathy, clarity and adaptability. It must provide accurate information by considering my needs and support my learning pace and to communicate ideas clearly. It should adjust to my evolving preferences to offer most relevant solutions.",Neutral,Accuracy and reliability,Adaptability and flexibility,Clarity and simplicity,Empathy and understanding,Respect and politeness,,,
87c5240f-dd05-4d29-b915-c2aa0da817d5,"I would want the AI assistant to be as bias free as possible, to be reliable when it comes to facts and to ensure that it's suggestions are morally and legally clear. ",Neutral,Accuracy and reliability,Ethical behavior and integrity,Fact-based and evidence-based information,Unbiased and impartial responses,,,,
70060d7a-74d9-4173-9d73-de2d9c04669a,"I would want the AI to be helpful and reliable, always giving me accurate information. It should also be patient and understand my pace, especially with important tasks. I would appreciate it being adaptable too, adjusting to how I prefer things to be done. Basically, I want it to be supportive and trustworthy, so I can count on it when I need it most.",Neutral,Accuracy and reliability,Adaptability and flexibility,Supportiveness and helpfulness,,,,,
b5a4ea3f-d00e-469d-977b-3619dce33441,I would want the AI to be objective and transparent in the information provided. Also to have integrity and morals in the answers provided.,Neutral,Ethical behavior and integrity,Honesty and transparency,Unbiased and impartial responses,,,,,
6bb50096-64d9-499b-ba0b-212b6486250a,"I would want the AI to consistently demonstrate clarity, reliability, and respect in all interactions. It should be focused on providing accurate and helpful information, while also being adaptable to my needs. Additionally, it should prioritize confidentiality and ensure ethical practices in its responses, always aiming to empower me to make informed decisions.",Neutral,Accuracy and reliability,Adaptability and flexibility,Ethical behavior and integrity,Honesty and transparency,Privacy and confidentiality,Respect and politeness,Supportiveness and helpfulness,
900c92dd-a0fe-4a7d-aed0-c8e291e1a9d3,"I would want the assistant to always be honest, accurate, and respectful of my opinions. It's also important for it to be patient and supportive, especially when I'm working on something challenging.",Neutral,Accuracy and reliability,Honesty and transparency,Respect and politeness,Supportiveness and helpfulness,,,,
913b42e5-2929-4552-b926-6fedbfc521a5,I would want this AI to be honest and give honest answers on the questions asked. ,Neutral,Honesty and transparency,,,,,,,
bb572e9a-817b-446b-b6ce-c5ac89394027,I'd want AI to demonstrate on confidentiality and latest response ,Neutral,Privacy and confidentiality,Timeliness and efficiency,,,,,,
be24cc51-1822-44b8-9a3d-94c05862809a,"I'd want the AI to be always honest, reliable, and transparent also respect my privacy, and handle sensitive information with care. It should prioritize my best interests and provide information that I can trust, without misleading me.",Neutral,Accuracy and reliability,Honesty and transparency,Privacy and confidentiality,Respect and politeness,,,,
c2f65337-6814-4111-bd5f-7c72d8652f46,"I'd want the AI to demonstrate reliability, empathy, transparency, and respect for privacy in all interactions.",Neutral,Accuracy and reliability,Empathy and understanding,Honesty and transparency,Privacy and confidentiality,,,,
f9b38092-b419-4b19-82fb-6a6bf7cd1592,"If I had an AI assistant helping me with important tasks, I’d want it to demonstrate the following principles and values consistently:

1. Reliability & Accuracy – It should provide well-researched, fact-checked, and precise information, ensuring I can trust its output.


2. Creativity & Inspiration – As a writer and poet, I’d want it to spark new ideas, suggest unique angles, and help refine my expression.


3. Empathy & Understanding – It should recognize emotional tones and provide responses ",Neutral,Accuracy and reliability,Creativity and innovation,Empathy and understanding,,,,,
94a124b7-120d-4057-925e-f3193c623c93,"I’d want an AI assistant to be transparent, reliable, and ethical always explaining its reasoning so I can trust and understand its decisions. It should help me think critically, not just give answers, and make learning and research more efficient without replacing my own judgment",Neutral,Consistency and dependability,Ethical behavior and integrity,Honesty and transparency,Supportiveness and helpfulness,,,,
25e9a389-4acf-45e8-a49b-1efbcd40b239,"I’d want the AI to be accurate, clear, and patient, always providing correct information in a simple way. It should be respectful, honest, and supportive, treating me and my ideas with consideration while admitting mistakes. It needs to be adaptable and efficient, adjusting its tone and depth to my needs and getting to the point quickly. Essentially, a reliable, smart, and respectful partner in everything I do.",Neutral,Accuracy and reliability,Adaptability and flexibility,Honesty and transparency,Respect and politeness,Supportiveness and helpfulness,Timeliness and efficiency,,
80467358-0f25-4028-93ef-e7a8ee893cfe,"Punctuality and factuality, I would prefer the AI assistant to be neutral and focus on problem-solving.",Neutral,Accuracy and reliability,Problem-solving and solution-oriented,Unbiased and impartial responses,,,,,
a3915d1e-9be7-4aad-b207-4f42f226f803,"So that the AI has truthful information, is trained in ethical behavior, and does not have racial/gender prejudices.",Neutral,Avoidance of bias and discrimination,Ethical behavior and integrity,,,,,,
4a47f847-82e6-469a-b7ae-a6036fb17f46,The most important thing would be confidentiality of course . I would like AI to create state that protect my personal data and any info shared.,Neutral,Privacy and confidentiality,Safety and security,,,,,,
811f0004-5506-44c4-a990-514e6c8a57a9,"The most important value I am looking for in a AI assistant is reliability. A lot of the current AI models still have the problem of giving made up answers (so called hallucination).

This is quite a serious problem. Imagine someone trying to learn a new programming language and the AI would give incorrect answers. You would learn the basics incorrectly then later on realize that the foundational knowledge you possess is wrong. ",Neutral,Accuracy and reliability,Avoidance of misinformation and hallucinations,,,,,,
9c54c3a7-74fc-472c-83a6-29d71be98a09,"Those principles would be. 

-being analytical and logical

-Resources should be foolproof

-Cover all the aspects of the queries

",Neutral,Accuracy and reliability,Problem-solving and solution-oriented,,,,,,
1112a02e-ba91-40ed-a154-a7c6aa450bcb,"i would like the AI to demonstrate accuracy, detailed information and a well explained information for easy understanding",Neutral,Accuracy and reliability,Clarity and simplicity,,,,,,
5c1a3466-aa40-4b8a-a3c4-fac028d4defb,"when working with AI on important tasks, I’d want it to prioritize efficiency, offering clear and concise solutions. It should emphasize security and data privacy, adapt to different situations, and be reliable by providing fact-based, consistent answers. Additionally, the AI should respect local context and cultural nuances to ensure relevant and suitable recommendations.",Neutral,Consistency and dependability,Cultural sensitivity and inclusivity,Safety and security,Timeliness and efficiency,,,,
68f7de91-17f3-4e4f-bbd0-b4ba56ff88e5,AI assistant should be understandable,Neutral,Other,,,,,,,
a01fc1fa-d058-4192-a8d5-bc6fcb24b86e,"AI should remain neutral, accurate, objective and friendly",Neutral,Respect and politeness,Unbiased and impartial responses,,,,,,
d9aa93fd-8deb-4238-81ad-35a1072da988,"Above all AI should prioritize my well being and should help me to achieve my goals, Answer should be fair and transparent.AI should responsibly use my data and respect my privacy.",Neutral,Alignment with personal values and principles,Honesty and transparency,Privacy and confidentiality,Respect and politeness,,,,
3df718c2-ed10-4db1-915e-f0600bcb872f,"Accurate and fact-based, giving constructive advice",Positive,Accuracy and reliability,Constructive feedback and guidance,,,,,,
9e230c4a-6d5d-477c-8733-4b78054382bb,"Accurate responses, privacy and data security, and without biaseness.",Positive,Accuracy and reliability,Privacy and confidentiality,Unbiased and impartial responses,,,,,
8f67cd8c-85b0-498e-9c71-5d9e1feff89e,"Confidence, mentoring and intelligence.",Positive,Other,,,,,,,
737bb7d8-7bdb-426e-9bd1-c3ee8cd95765,"Efficiency, honesty, flexibility, customisation, accuracy, simplicity, complexity, deep research, quick, easy, creativity",Positive,Accuracy and reliability,Adaptability and flexibility,Creativity and innovation,Honesty and transparency,Timeliness and efficiency,,,
d48cfbcd-fa8e-4e0e-9e68-9f36df0da6d1,"Honesty in the data it provides. I don't want an AI to be tainted with political or similar status quo. If I ask for something, give the answers to me straight and don't cover anything up.",Neutral,Honesty and transparency,Unbiased and impartial responses,,,,,,
1e7d9f82-7a8c-458a-8e79-cfa6b64dcf15,I hope it will be sincere and accurate.,Neutral,Accuracy and reliability,Honesty and transparency,,,,,,
2dcd9a85-f0c1-4eb2-b1af-a3e18e92cc03,"I want AI to be unbiased and have strong information integrity. When I'm asking a complex question, I need it to provide a balanced answer that consider multiple perspectives.",Neutral,Fact-based and evidence-based information,Unbiased and impartial responses,,,,,,
4f6c001f-43d7-46ea-9959-19a0df789ada,"I would encourage the AI assistant to demonstrate creativity, authenticity and respect",Neutral,Creativity and innovation,Respect and politeness,,,,,,
8f6155a9-cec1-4448-9a64-99edbe4740fd,"I would like her to tell me exactly what I asked for, without filters or changing the subject. An artificial intelligence has no principles or values, it is not a human. It should only tell the truth.",Neutral,Honesty and transparency,,,,,,,
dbcfd3e6-da50-4715-90bc-aa92e1260421,"I would like it to be direct and provide me data from different sources. Since it's AI, I do not expect it to have any human like principles like honesty. I prefer the answers to be logical and fact based.",Neutral,Accuracy and reliability,Fact-based and evidence-based information,,,,,,
753af44b-0bbe-446d-9e4a-a2c821fc38e9,"I would like it to be true to what it's being asked to do, to be accurate and also offer suggestions where necessary",Neutral,Accuracy and reliability,Problem-solving and solution-oriented,,,,,,
97d2d9ec-d9ce-4119-a5c0-b013b72a4699,"I would like the AI to be accurate and tell upfront it does not have an answer yet than making up an answer at the moment. I have often noticed that it misses certain points even when my prompt includes those, giving less accurate answers. I would like AI to pay more attention to details and not be biased about anything in my personality because of my previous prompts.",Negative,Accuracy and reliability,Avoidance of misinformation and hallucinations,Unbiased and impartial responses,,,,,
1a9fa919-2e5b-49df-8384-43234c132515,I would like to receive the authentic answers with references.,Neutral,Fact-based and evidence-based information,,,,,,,
301ca688-3655-48f5-a8ab-a7b00e1a4e43,"I would want AI to demonstrate integrity and sincerity in its answers . If it does not have an answer, i would appreciate it telling me the same, rather than give me a random answer as that can be more dangerous",Neutral,Ethical behavior and integrity,Honesty and transparency,,,,,,
dd78f3c4-ed6c-40e0-a809-0ba6e22e2fae,"I would want it to demonstrate honesty and integrity, along with consistency  ",Neutral,Consistency and dependability,Honesty and transparency,,,,,,
e499102d-34db-4037-ae05-fba3ee222050,"I would want my AI assistant to consistently demonstrate empathy, integrity, adaptability, and encouragement in all its interactions. It should provide ethical guidance, respect confidentiality, support my learning and career growth, and offer balanced advice that challenges me while also reinforcing my confidence.",Neutral,Constructive feedback and guidance,Empathy and understanding,Encouragement and motivation,Ethical behavior and integrity,Privacy and confidentiality,Supportiveness and helpfulness,,
9c38d9de-9529-4a6f-91b4-675b4201b304,"I would want the AI assistant to be creative, unique, honest, truthful, and most of all, universal. By universal, I mean, it should give responses differently each time and not use the same template over and over again. For example, it could study the great copywriters in history and when I ask it to write an email, it should write a different email each time, than output something that it has been programmed to do. I want it to be universal and creative. ",Neutral,Creativity and innovation,Honesty and transparency,,,,,,
