Question ID,Question Text,All,44+,55+,Africa,Asia,Caribbean,Central America,Central Asia,Eastern Africa,Eastern Asia,Eastern Europe,Europe,Middle Africa,North America,Norther Europe,Northern Africa,Northern America,O1: Arabic,O1: Chinese (China),O1: English,O1: French,O1: Hindi,O1: Portuguese (Brazil),O1: Russian,O1: Spanish,O2: &lt;18,O2: 18-25,O2: 26-35,O2: 36-45,O2: 46-55,O2: 56-65,O2: 65+,O3: Female,O3: Male,O3: Non-binary,O3: Other / prefer not to say,O4: Rural,O4: Suburban,O4: Urban,O5: Equally concerned and excited,O5: More concerned than excited,O5: More excited than concerned,O6: Buddhism,O6: Christianity,O6: Hinduism,O6: I do not identify with any religious group or faith,O6: Islam,O6: Judaism,O6: Other religious group,O6: Sikhism,O7: Afghanistan,O7: Albania,O7: Algeria,O7: Andorra,O7: Angola,O7: Antigua & Deps,O7: Argentina,O7: Armenia,O7: Australia,O7: Austria,O7: Azerbaijan,O7: Bahamas,O7: Bahrain,O7: Bangladesh,O7: Barbados,O7: Belarus,O7: Belgium,O7: Belize,O7: Benin,O7: Bhutan,O7: Bolivia,O7: Bosnia Herzegovina,O7: Botswana,O7: Brazil,O7: Brunei,O7: Bulgaria,O7: Burkina,O7: Burundi,O7: Cambodia,O7: Cameroon,O7: Canada,O7: Cape Verde,O7: Central African Rep,O7: Chad,O7: Chile,O7: China,O7: Colombia,O7: Comoros,O7: Congo,O7: Congo {Democratic Rep},O7: Costa Rica,O7: Croatia,O7: Cuba,O7: Cyprus,O7: Czech Republic,O7: Denmark,O7: Djibouti,O7: Dominica,O7: Dominican Republic,O7: East Timor,O7: Ecuador,O7: Egypt,O7: El Salvador,O7: Equatorial Guinea,O7: Eritrea,O7: Estonia,O7: Ethiopia,O7: Fiji,O7: Finland,O7: France,O7: Gabon,O7: Gambia,O7: Georgia,O7: Germany,O7: Ghana,O7: Greece,O7: Grenada,O7: Guatemala,O7: Guinea,O7: Guinea-Bissau,O7: Guyana,O7: Haiti,O7: Honduras,O7: Hungary,O7: Iceland,O7: India,O7: Indonesia,O7: Iran,O7: Iraq,O7: Ireland {Republic},O7: Israel,O7: Italy,O7: Ivory Coast,O7: Jamaica,O7: Japan,O7: Jordan,O7: Kazakhstan,O7: Kenya,O7: Kiribati,O7: Korea North,O7: Korea South,O7: Kosovo,O7: Kuwait,O7: Kyrgyzstan,O7: Laos,O7: Latvia,O7: Lebanon,O7: Lesotho,O7: Liberia,O7: Libya,O7: Liechtenstein,O7: Lithuania,O7: Luxembourg,O7: Macedonia,O7: Madagascar,O7: Malawi,O7: Malaysia,O7: Maldives,O7: Mali,O7: Malta,O7: Marshall Islands,O7: Mauritania,O7: Mauritius,O7: Mexico,O7: Micronesia,O7: Moldova,O7: Monaco,O7: Mongolia,O7: Montenegro,O7: Morocco,O7: Mozambique,"O7: Myanmar, {Burma}",O7: Namibia,O7: Nauru,O7: Nepal,O7: Netherlands,O7: New Zealand,O7: Nicaragua,O7: Niger,O7: Nigeria,O7: Norway,O7: Oman,O7: Pakistan,O7: Palau,O7: Palestine,O7: Panama,O7: Papua New Guinea,O7: Paraguay,O7: Peru,O7: Philippines,O7: Poland,O7: Portugal,O7: Qatar,O7: Romania,O7: Russian Federation,O7: Rwanda,O7: Saint Vincent & the Grenadines,O7: Samoa,O7: San Marino,O7: Sao Tome & Principe,O7: Saudi Arabia,O7: Senegal,O7: Serbia,O7: Seychelles,O7: Sierra Leone,O7: Singapore,O7: Slovakia,O7: Slovenia,O7: Solomon Islands,O7: Somalia,O7: South Africa,O7: South Sudan,O7: Spain,O7: Sri Lanka,O7: St Kitts & Nevis,O7: St Lucia,O7: Sudan,O7: Suriname,O7: Swaziland,O7: Sweden,O7: Switzerland,O7: Syria,O7: Taiwan,O7: Tajikistan,O7: Tanzania,O7: Thailand,O7: Togo,O7: Tonga,O7: Trinidad & Tobago,O7: Tunisia,O7: Turkmenistan,O7: Tuvalu,O7: Türkiye,O7: Uganda,O7: Ukraine,O7: United Arab Emirates,O7: United Kingdom,O7: United States,O7: Uruguay,O7: Uzbekistan,O7: Vanuatu,O7: Vatican City,O7: Venezuela,O7: Vietnam,O7: Yemen,O7: Zambia,O7: Zimbabwe,Oceania,South America,South Eastern Asia,Souther Asia,Southern Africa,Southern Europe,Western Africa,Western Asia,Western Europe
2cbb900b-8d9f-4c7e-a558-3a5376e8ce5c,"Thinking about the last three months, how often, if at all, have you personally chosen to use an AI system at work?",562,81,29,133,179,0,16,8,106,23,18,98,0,81,31,19,65,10,24,413,12,5,29,13,56,0,156,220,105,52,25,4,249,309,2,2,49,146,367,294,63,205,8,234,65,158,75,13,9,0,0,1,3,0,0,0,2,1,5,1,0,0,0,4,0,0,3,0,0,0,0,0,0,27,0,0,0,0,0,0,12,0,0,0,36,17,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,1,9,0,0,0,11,0,1,0,0,0,0,0,0,0,2,0,89,9,0,0,2,17,9,0,0,4,0,8,104,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,16,0,0,0,0,0,9,0,0,0,0,0,2,1,0,0,0,1,0,7,0,0,0,0,0,0,2,7,1,0,1,4,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,8,0,8,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,12,0,0,0,24,53,0,0,0,0,0,3,0,0,0,6,65,17,100,8,21,0,31,28
e3f96004-866e-46e6-be4a-1e83a3e709f8,"Thinking about the last three months, how often, if at all, have you personally chosen to use an AI system in your personal life?",562,81,29,133,179,0,16,8,106,23,18,98,0,81,31,19,65,10,24,413,12,5,29,13,56,0,156,220,105,52,25,4,249,309,2,2,49,146,367,294,63,205,8,234,65,158,75,13,9,0,0,1,3,0,0,0,2,1,5,1,0,0,0,4,0,0,3,0,0,0,0,0,0,27,0,0,0,0,0,0,12,0,0,0,36,17,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,1,9,0,0,0,11,0,1,0,0,0,0,0,0,0,2,0,89,9,0,0,2,17,9,0,0,4,0,8,104,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,16,0,0,0,0,0,9,0,0,0,0,0,2,1,0,0,0,1,0,7,0,0,0,0,0,0,2,7,1,0,1,4,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,8,0,8,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,12,0,0,0,24,53,0,0,0,0,0,3,0,0,0,6,65,17,100,8,21,0,31,28
d2af725e-0391-4019-9ade-31f25162b6f0,"Thinking about the last three months, how often, if at all, have you interacted with AI systems to get advice on a sensitive personal issue or to get emotional support?",562,81,29,133,179,0,16,8,106,23,18,98,0,81,31,19,65,10,24,413,12,5,29,13,56,0,156,220,105,52,25,4,249,309,2,2,49,146,367,294,63,205,8,234,65,158,75,13,9,0,0,1,3,0,0,0,2,1,5,1,0,0,0,4,0,0,3,0,0,0,0,0,0,27,0,0,0,0,0,0,12,0,0,0,36,17,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,1,9,0,0,0,11,0,1,0,0,0,0,0,0,0,2,0,89,9,0,0,2,17,9,0,0,4,0,8,104,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,16,0,0,0,0,0,9,0,0,0,0,0,2,1,0,0,0,1,0,7,0,0,0,0,0,0,2,7,1,0,1,4,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,8,0,8,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,12,0,0,0,24,53,0,0,0,0,0,3,0,0,0,6,65,17,100,8,21,0,31,28
6d18ebd0-402c-4db9-a61f-14527e77874a,"Thinking about the last three months, how often, if at all, have you interacted with AI systems to complete an action in the real world on your behalf without your supervision?",562,81,29,133,179,0,16,8,106,23,18,98,0,81,31,19,65,10,24,413,12,5,29,13,56,0,156,220,105,52,25,4,249,309,2,2,49,146,367,294,63,205,8,234,65,158,75,13,9,0,0,1,3,0,0,0,2,1,5,1,0,0,0,4,0,0,3,0,0,0,0,0,0,27,0,0,0,0,0,0,12,0,0,0,36,17,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,1,9,0,0,0,11,0,1,0,0,0,0,0,0,0,2,0,89,9,0,0,2,17,9,0,0,4,0,8,104,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,16,0,0,0,0,0,9,0,0,0,0,0,2,1,0,0,0,1,0,7,0,0,0,0,0,0,2,7,1,0,1,4,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,8,0,8,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,12,0,0,0,24,53,0,0,0,0,0,3,0,0,0,6,65,17,100,8,21,0,31,28
a677abf6-c067-482c-92a0-7ee69fc8a343,"What has been the most noticeable change in your daily life, if any, as a result of AI in the past year?",557,80,28,130,178,0,16,8,105,23,18,98,0,80,31,17,64,9,23,410,12,5,29,13,56,0,155,218,104,52,24,4,248,305,2,2,49,145,363,292,63,202,8,232,65,158,72,13,9,0,0,1,3,0,0,0,2,1,5,1,0,0,0,4,0,0,3,0,0,0,0,0,0,27,0,0,0,0,0,0,12,0,0,0,36,17,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,1,9,0,0,0,11,0,1,0,0,0,0,0,0,0,2,0,89,9,0,0,2,17,9,0,0,4,0,8,103,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,16,0,0,0,0,0,9,0,0,0,0,0,2,1,0,0,0,1,0,6,0,0,0,0,0,0,2,7,1,0,1,4,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,8,0,8,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,12,0,0,0,24,52,0,0,0,0,0,3,0,0,0,6,65,17,99,8,21,0,31,28
6630ff34-e67e-423a-9cea-0a4861106680,"Considering both potential benefits and risks, how do you assess the overall impact on society of messaging apps?",558,80,28,130,179,0,16,8,105,23,18,98,0,80,31,17,64,9,23,411,12,5,29,13,56,0,155,219,104,52,24,4,248,306,2,2,49,145,364,293,63,202,8,232,65,158,73,13,9,0,0,1,3,0,0,0,2,1,5,1,0,0,0,4,0,0,3,0,0,0,0,0,0,27,0,0,0,0,0,0,12,0,0,0,36,17,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,1,9,0,0,0,11,0,1,0,0,0,0,0,0,0,2,0,89,9,0,0,2,17,9,0,0,4,0,8,103,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,16,0,0,0,0,0,9,0,0,0,0,0,2,1,0,0,0,1,0,7,0,0,0,0,0,0,2,7,1,0,1,4,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,8,0,8,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,12,0,0,0,24,52,0,0,0,0,0,3,0,0,0,6,65,17,100,8,21,0,31,28
2f828d26-4a15-4f80-8c4b-5b0c833caecd,"Considering both potential benefits and risks, how do you assess the overall impact on society of social media apps?",558,80,28,130,179,0,16,8,105,23,18,98,0,80,31,17,64,9,23,411,12,5,29,13,56,0,155,219,104,52,24,4,248,306,2,2,49,145,364,293,63,202,8,232,65,158,73,13,9,0,0,1,3,0,0,0,2,1,5,1,0,0,0,4,0,0,3,0,0,0,0,0,0,27,0,0,0,0,0,0,12,0,0,0,36,17,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,1,9,0,0,0,11,0,1,0,0,0,0,0,0,0,2,0,89,9,0,0,2,17,9,0,0,4,0,8,103,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,16,0,0,0,0,0,9,0,0,0,0,0,2,1,0,0,0,1,0,7,0,0,0,0,0,0,2,7,1,0,1,4,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,8,0,8,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,12,0,0,0,24,52,0,0,0,0,0,3,0,0,0,6,65,17,100,8,21,0,31,28
e2b01bdb-722a-480d-b303-182eed6b83b6,"Considering both potential benefits and risks, how do you assess the overall impact on society of AI chatbots?",558,80,28,130,179,0,16,8,105,23,18,98,0,80,31,17,64,9,23,411,12,5,29,13,56,0,155,219,104,52,24,4,248,306,2,2,49,145,364,293,63,202,8,232,65,158,73,13,9,0,0,1,3,0,0,0,2,1,5,1,0,0,0,4,0,0,3,0,0,0,0,0,0,27,0,0,0,0,0,0,12,0,0,0,36,17,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,1,9,0,0,0,11,0,1,0,0,0,0,0,0,0,2,0,89,9,0,0,2,17,9,0,0,4,0,8,103,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,16,0,0,0,0,0,9,0,0,0,0,0,2,1,0,0,0,1,0,7,0,0,0,0,0,0,2,7,1,0,1,4,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,8,0,8,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,12,0,0,0,24,52,0,0,0,0,0,3,0,0,0,6,65,17,100,8,21,0,31,28
29598fc6-6928-49f7-9a42-2f57cf5e1c28,"Considering both potential benefits and risks, how do you assess the overall impact on society of AI systems that can perform tasks in the real world without human supervision?",558,80,28,130,179,0,16,8,105,23,18,98,0,80,31,17,64,9,23,411,12,5,29,13,56,0,155,219,104,52,24,4,248,306,2,2,49,145,364,293,63,202,8,232,65,158,73,13,9,0,0,1,3,0,0,0,2,1,5,1,0,0,0,4,0,0,3,0,0,0,0,0,0,27,0,0,0,0,0,0,12,0,0,0,36,17,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,1,9,0,0,0,11,0,1,0,0,0,0,0,0,0,2,0,89,9,0,0,2,17,9,0,0,4,0,8,103,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,16,0,0,0,0,0,9,0,0,0,0,0,2,1,0,0,0,1,0,7,0,0,0,0,0,0,2,7,1,0,1,4,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,8,0,8,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,12,0,0,0,24,52,0,0,0,0,0,3,0,0,0,6,65,17,100,8,21,0,31,28
23d5fd25-2168-4fd3-bd18-efafd73c6f2a,"Considering both potential benefits and risks, how do you assess the overall impact on society of AI systems that can outperform humans on most economically valuable work?",558,80,28,130,179,0,16,8,105,23,18,98,0,80,31,17,64,9,23,411,12,5,29,13,56,0,155,219,104,52,24,4,248,306,2,2,49,145,364,293,63,202,8,232,65,158,73,13,9,0,0,1,3,0,0,0,2,1,5,1,0,0,0,4,0,0,3,0,0,0,0,0,0,27,0,0,0,0,0,0,12,0,0,0,36,17,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,1,9,0,0,0,11,0,1,0,0,0,0,0,0,0,2,0,89,9,0,0,2,17,9,0,0,4,0,8,103,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,16,0,0,0,0,0,9,0,0,0,0,0,2,1,0,0,0,1,0,7,0,0,0,0,0,0,2,7,1,0,1,4,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,8,0,8,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,12,0,0,0,24,52,0,0,0,0,0,3,0,0,0,6,65,17,100,8,21,0,31,28
25e16598-f3a7-411d-b4cb-736c91bc3d03,"To what extent, if at all, do you generally trust governments to do what is right?",558,80,28,130,179,0,16,8,105,23,18,98,0,80,31,17,64,9,23,411,12,5,29,13,56,0,155,219,104,52,24,4,248,306,2,2,49,145,364,293,63,202,8,232,65,158,73,13,9,0,0,1,3,0,0,0,2,1,5,1,0,0,0,4,0,0,3,0,0,0,0,0,0,27,0,0,0,0,0,0,12,0,0,0,36,17,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,1,9,0,0,0,11,0,1,0,0,0,0,0,0,0,2,0,89,9,0,0,2,17,9,0,0,4,0,8,103,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,16,0,0,0,0,0,9,0,0,0,0,0,2,1,0,0,0,1,0,7,0,0,0,0,0,0,2,7,1,0,1,4,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,8,0,8,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,12,0,0,0,24,52,0,0,0,0,0,3,0,0,0,6,65,17,100,8,21,0,31,28
c002632e-4356-4f98-9191-f86412fe48a7,"To what extent, if at all, do you generally trust small businesses to do what is right?",558,80,28,130,179,0,16,8,105,23,18,98,0,80,31,17,64,9,23,411,12,5,29,13,56,0,155,219,104,52,24,4,248,306,2,2,49,145,364,293,63,202,8,232,65,158,73,13,9,0,0,1,3,0,0,0,2,1,5,1,0,0,0,4,0,0,3,0,0,0,0,0,0,27,0,0,0,0,0,0,12,0,0,0,36,17,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,1,9,0,0,0,11,0,1,0,0,0,0,0,0,0,2,0,89,9,0,0,2,17,9,0,0,4,0,8,103,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,16,0,0,0,0,0,9,0,0,0,0,0,2,1,0,0,0,1,0,7,0,0,0,0,0,0,2,7,1,0,1,4,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,8,0,8,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,12,0,0,0,24,52,0,0,0,0,0,3,0,0,0,6,65,17,100,8,21,0,31,28
e70a42e6-c1c0-43c6-a389-d28347e17f2f,"To what extent, if at all, do you generally trust large corporations to do what is right?",559,80,28,131,179,0,16,8,106,23,18,98,0,80,31,17,64,9,23,412,12,5,29,13,56,0,156,219,104,52,24,4,248,307,2,2,49,145,365,293,63,203,8,233,65,158,73,13,9,0,0,1,3,0,0,0,2,1,5,1,0,0,0,4,0,0,3,0,0,0,0,0,0,27,0,0,0,0,0,0,12,0,0,0,36,17,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,1,9,0,0,0,11,0,1,0,0,0,0,0,0,0,2,0,89,9,0,0,2,17,9,0,0,4,0,8,104,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,16,0,0,0,0,0,9,0,0,0,0,0,2,1,0,0,0,1,0,7,0,0,0,0,0,0,2,7,1,0,1,4,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,8,0,8,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,12,0,0,0,24,52,0,0,0,0,0,3,0,0,0,6,65,17,100,8,21,0,31,28
be27a244-3429-417d-8517-de800bc90acf,"To what extent, if at all, do you generally trust social media companies to do what is right?",559,80,28,131,179,0,16,8,106,23,18,98,0,80,31,17,64,9,23,412,12,5,29,13,56,0,156,219,104,52,24,4,248,307,2,2,49,145,365,293,63,203,8,233,65,158,73,13,9,0,0,1,3,0,0,0,2,1,5,1,0,0,0,4,0,0,3,0,0,0,0,0,0,27,0,0,0,0,0,0,12,0,0,0,36,17,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,1,9,0,0,0,11,0,1,0,0,0,0,0,0,0,2,0,89,9,0,0,2,17,9,0,0,4,0,8,104,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,16,0,0,0,0,0,9,0,0,0,0,0,2,1,0,0,0,1,0,7,0,0,0,0,0,0,2,7,1,0,1,4,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,8,0,8,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,12,0,0,0,24,52,0,0,0,0,0,3,0,0,0,6,65,17,100,8,21,0,31,28
d7943aa5-3a9f-4161-9d2b-651c71d92c73,"To what extent, if at all, do you generally trust companies building AI to do what is right?",560,80,28,131,179,0,16,8,106,23,18,98,0,80,31,17,64,9,23,412,12,5,29,13,56,0,156,219,104,52,24,4,248,307,2,2,49,145,365,293,63,203,8,233,65,158,73,13,9,0,0,1,3,0,0,0,2,1,5,1,0,0,0,4,0,0,3,0,0,0,0,0,0,27,0,0,0,0,0,0,12,0,0,0,36,17,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,1,9,0,0,0,11,0,1,0,0,0,0,0,0,0,2,0,89,9,0,0,2,17,9,0,0,4,0,8,104,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,16,0,0,0,0,0,9,0,0,0,0,0,2,1,0,0,0,1,0,7,0,0,0,0,0,0,2,7,1,0,1,4,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,8,0,8,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,12,0,0,0,24,52,0,0,0,0,0,3,0,0,0,6,65,17,100,8,21,0,31,28
334a0ebd-4c3e-44d2-ac51-13fb444c069a,"To what extent, if at all, do you generally trust public utility companies to do what is right?",559,80,28,131,178,0,16,8,106,22,18,98,0,80,31,17,64,9,22,412,12,5,29,13,56,0,155,219,104,52,24,4,247,307,2,2,49,145,364,292,63,203,8,233,65,157,73,13,9,0,0,1,3,0,0,0,2,1,5,1,0,0,0,4,0,0,3,0,0,0,0,0,0,27,0,0,0,0,0,0,12,0,0,0,36,16,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,1,9,0,0,0,11,0,1,0,0,0,0,0,0,0,2,0,89,9,0,0,2,17,9,0,0,4,0,8,104,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,16,0,0,0,0,0,9,0,0,0,0,0,2,1,0,0,0,1,0,7,0,0,0,0,0,0,2,7,1,0,1,4,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,8,0,8,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,12,0,0,0,24,52,0,0,0,0,0,3,0,0,0,6,65,17,100,8,21,0,31,28
865926b0-3032-4d3a-bbc2-80c102d549bb,"To what extent, if at all, do you generally trust public research institutions to do what is right?",558,80,28,130,178,0,16,8,105,22,18,98,0,80,31,17,64,9,22,411,12,5,29,13,56,0,154,219,104,52,24,4,247,306,2,2,49,145,363,292,63,202,8,232,65,157,73,13,9,0,0,1,3,0,0,0,2,1,5,1,0,0,0,4,0,0,3,0,0,0,0,0,0,27,0,0,0,0,0,0,12,0,0,0,36,16,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,1,9,0,0,0,11,0,1,0,0,0,0,0,0,0,2,0,89,9,0,0,2,17,9,0,0,4,0,8,103,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,16,0,0,0,0,0,9,0,0,0,0,0,2,1,0,0,0,1,0,7,0,0,0,0,0,0,2,7,1,0,1,4,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,8,0,8,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,12,0,0,0,24,52,0,0,0,0,0,3,0,0,0,6,65,17,100,8,21,0,31,28
85d29925-21b5-4b25-9fe0-5df069945870,"To what extent, if at all, do you trust your family doctor to act in your best interest?",558,80,28,130,178,0,16,8,105,22,18,98,0,80,31,17,64,9,22,411,12,5,29,13,56,0,154,219,104,52,24,4,247,306,2,2,49,145,363,292,63,202,8,232,65,157,73,13,9,0,0,1,3,0,0,0,2,1,5,1,0,0,0,4,0,0,3,0,0,0,0,0,0,27,0,0,0,0,0,0,12,0,0,0,36,16,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,1,9,0,0,0,11,0,1,0,0,0,0,0,0,0,2,0,89,9,0,0,2,17,9,0,0,4,0,8,103,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,16,0,0,0,0,0,9,0,0,0,0,0,2,1,0,0,0,1,0,7,0,0,0,0,0,0,2,7,1,0,1,4,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,8,0,8,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,12,0,0,0,24,52,0,0,0,0,0,3,0,0,0,6,65,17,100,8,21,0,31,28
144768d5-2b91-4c55-9935-98a246c6d3bf,"To what extent, if at all, do you trust your social media feed (eg TikTok, Facebook) to act in your best interest?",558,80,28,130,178,0,16,8,105,22,18,98,0,80,31,17,64,9,22,411,12,5,29,13,56,0,154,219,104,52,24,4,247,306,2,2,49,145,363,292,63,202,8,232,65,157,73,13,9,0,0,1,3,0,0,0,2,1,5,1,0,0,0,4,0,0,3,0,0,0,0,0,0,27,0,0,0,0,0,0,12,0,0,0,36,16,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,1,9,0,0,0,11,0,1,0,0,0,0,0,0,0,2,0,89,9,0,0,2,17,9,0,0,4,0,8,103,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,16,0,0,0,0,0,9,0,0,0,0,0,2,1,0,0,0,1,0,7,0,0,0,0,0,0,2,7,1,0,1,4,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,8,0,8,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,12,0,0,0,24,52,0,0,0,0,0,3,0,0,0,6,65,17,100,8,21,0,31,28
5b8a5926-74e0-4500-b57f-76d5b912ea2f,"To what extent, if at all, do you trust your elected representatives to act in your best interest?",558,80,28,130,178,0,16,8,105,22,18,98,0,80,31,17,64,9,22,411,12,5,29,13,56,0,154,219,104,52,24,4,247,306,2,2,49,145,363,292,63,202,8,232,65,157,73,13,9,0,0,1,3,0,0,0,2,1,5,1,0,0,0,4,0,0,3,0,0,0,0,0,0,27,0,0,0,0,0,0,12,0,0,0,36,16,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,1,9,0,0,0,11,0,1,0,0,0,0,0,0,0,2,0,89,9,0,0,2,17,9,0,0,4,0,8,103,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,16,0,0,0,0,0,9,0,0,0,0,0,2,1,0,0,0,1,0,7,0,0,0,0,0,0,2,7,1,0,1,4,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,8,0,8,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,12,0,0,0,24,52,0,0,0,0,0,3,0,0,0,6,65,17,100,8,21,0,31,28
